rnti,id,frame,slot,pci,timestamp,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr
b075,12345678,866,17,0,1689148002740,2617994,9,0,2126312,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.4,15,22,27
b075,12345678,966,17,0,1689148003740,2620365,9,0,2128414,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,92.9,15,22,31.5
b075,12345678,42,17,0,1689148004740,2622736,9,0,2130323,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92.9,15,23,31.5
b075,12345678,142,17,0,1689148005740,2625091,9,0,2132409,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,102.6,15,20,27.5
b075,12345678,242,17,0,1689148006740,2627245,9,0,2134527,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92.9,15,20,31
b075,12345678,342,17,0,1689148007740,2629616,9,0,2136613,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,103,15,21,29.5
b075,12345678,442,17,0,1689148008740,2631987,9,0,2138731,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,31.5
b075,12345678,542,17,0,1689148009740,2634342,9,0,2140624,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92.9,15,21,31
b075,12345678,642,17,0,1689148010740,2636713,9,0,2142726,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.5,15,22,27.5
b075,12345678,742,17,0,1689148011740,2638867,9,0,2144828,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,22,31
b075,12345678,842,17,0,1689148012740,2641238,9,0,2146930,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.3,15,21,28
b075,12345678,942,17,0,1689148013740,2643593,9,0,2149032,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,21,31
b075,12345678,18,17,0,1689148014740,2645948,9,0,2150941,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,22,30.5
b075,12345678,118,17,0,1689148015740,2648319,9,0,2153027,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,102.4,15,23,28
b075,12345678,218,17,0,1689148016740,2650473,9,0,2155145,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,20,29
b075,12345678,318,17,0,1689148017740,2652828,9,0,2157231,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.9,15,21,28
b075,12345678,418,17,0,1689148018740,2655199,9,0,2159349,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,22,30
b075,12345678,518,17,0,1689148019740,2657570,9,0,2161242,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,93.7,15,21,30.5
b075,12345678,618,17,0,1689148020740,2659941,9,0,2163344,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,93.7,15,21,32
b075,12345678,718,17,0,1689148021740,2662079,9,0,2165446,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,92.9,15,21,30
b075,12345678,818,17,0,1689148022740,2664434,9,0,2167548,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,92.9,15,21,32
b075,12345678,918,17,0,1689148023740,2666805,9,0,2169650,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,93.7,15,17,30.5
b075,12345678,1018,17,0,1689148024740,2668959,9,0,2171660,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,21,28.5
b075,12345678,94,17,0,1689148025740,2671314,9,0,2173569,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,21,29.5
b075,12345678,194,17,0,1689148026740,2673685,9,0,2175655,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,100.4,15,21,27.5
b075,12345678,294,17,0,1689148027740,2675839,9,0,2177773,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,89,15,19,28
b075,12345678,394,17,0,1689148028740,2678210,9,0,2179859,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.1,15,21,27.5
b075,12345678,494,17,0,1689148029740,2680565,9,0,2181977,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,20,28
b075,12345678,594,17,0,1689148030740,2682936,9,0,2183870,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,89,15,21,28
b075,12345678,694,17,0,1689148031740,2685291,9,0,2185972,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,101.1,15,22,28
b075,12345678,794,17,0,1689148032740,2687445,9,0,2188074,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,20,29
b075,12345678,894,17,0,1689148033740,2689800,9,0,2190176,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102.1,15,22,28.5
b075,12345678,994,17,0,1689148034740,2692171,9,0,2192278,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,29.5
b075,12345678,70,17,0,1689148035740,2694542,9,0,2194187,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,22,28.5
b075,12345678,170,17,0,1689148036740,2696913,9,0,2196273,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,99.8,15,22,27
b075,12345678,270,17,0,1689148037740,2699051,9,0,2198391,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,21,28.5
b075,12345678,370,17,0,1689148038740,2701422,9,0,2200477,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,100.9,15,21,27
b075,12345678,470,17,0,1689148039740,2703777,9,0,2202595,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,23,29
b075,12345678,570,17,0,1689148040740,2706148,9,0,2204488,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,31.5
b075,12345678,670,17,0,1689148041740,2708503,9,0,2206590,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102.4,15,23,28
b075,12345678,770,17,0,1689148042740,2710657,9,0,2208692,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,20,29.5
b075,12345678,870,17,0,1689148043740,2713028,9,0,2210794,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,101.4,15,20,28.5
b075,12345678,970,17,0,1689148044740,2715399,9,0,2212896,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,21,29.5
b075,12345678,46,17,0,1689148045740,2717754,9,0,2214805,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,21,29.5
b075,12345678,146,17,0,1689148046740,2720125,9,0,2216891,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,101.5,15,21,28
b075,12345678,246,17,0,1689148047740,2722279,9,0,2219009,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,31
b075,12345678,346,17,0,1689148048740,2724650,9,0,2221095,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102.1,15,21,28
b075,12345678,446,17,0,1689148049740,2727005,9,0,2223213,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,31.5
b075,12345678,546,17,0,1689148050740,2729376,9,0,2225106,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,29
b075,12345678,646,17,0,1689148051740,2731747,9,0,2227208,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,101.4,15,21,28
b075,12345678,746,17,0,1689148052740,2733901,9,0,2229310,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,90.7,15,20,28.5
b075,12345678,846,17,0,1689148053740,2736256,9,0,2231412,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,100.6,15,20,28
b075,12345678,946,17,0,1689148054740,2738627,9,0,2233514,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,90.7,15,20,28.5
b075,12345678,22,17,0,1689148055740,2740982,9,0,2235423,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,90.7,15,19,28.5
b075,12345678,122,17,0,1689148056740,2743353,9,0,2237509,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,101.1,15,21,28
b075,12345678,222,17,0,1689148057740,2745491,9,0,2239627,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,92,15,21,30.5
b075,12345678,322,17,0,1689148058740,2747862,9,0,2241713,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102.3,15,22,28
b075,12345678,422,17,0,1689148059740,2750233,9,0,2243831,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,20,29
b075,12345678,522,17,0,1689148060740,2752604,9,0,2245724,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,90.7,15,20,29.5
b075,12345678,622,17,0,1689148061740,2754959,9,0,2247826,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,101.5,15,23,27.5
b075,12345678,722,17,0,1689148062740,2757113,9,0,2249928,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,92,15,20,30
b075,12345678,822,17,0,1689148063740,2759468,9,0,2252030,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102,15,20,29
b075,12345678,922,17,0,1689148064740,2761839,9,0,2254132,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,20,29
b075,12345678,1022,17,0,1689148065740,2764194,9,0,2256041,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,19,31
b075,12345678,98,17,0,1689148066740,2766565,9,0,2258127,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,101.4,15,21,29
b075,12345678,198,17,0,1689148067740,2768719,9,0,2260245,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,20,31
b075,12345678,298,17,0,1689148068740,2771090,9,0,2262331,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102,15,22,29.5
b075,12345678,398,17,0,1689148069740,2773445,9,0,2264449,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,92,15,21,31.5
b075,12345678,498,17,0,1689148070740,2775816,9,0,2266342,9,0,1,"(0,0)",54,23,-10.5,23.5,-80,95,15,21,33
b075,12345678,598,17,0,1689148071740,2778171,9,0,2268444,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,95.5,15,23,32.5
b075,12345678,698,17,0,1689148072740,2780325,9,0,2270546,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,95,15,20,32.5
b075,12345678,798,17,0,1689148073740,2782680,9,0,2272648,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,93.7,15,21,31.5
b075,12345678,898,17,0,1689148074740,2785051,9,0,2274750,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,93.7,15,19,33
b075,12345678,998,17,0,1689148075740,2787205,9,0,2276760,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,21,28
b075,12345678,74,17,0,1689148076740,2789576,9,0,2278669,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,22,29.5
b075,12345678,174,17,0,1689148077740,2791931,9,0,2280755,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,100.9,15,21,28.5
b075,12345678,274,17,0,1689148078740,2794085,9,0,2282873,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,21,30.5
b075,12345678,374,17,0,1689148079740,2796456,9,0,2284959,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.6,15,22,28
b075,12345678,474,17,0,1689148080740,2798811,9,0,2287077,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,22,31
b075,12345678,574,17,0,1689148081740,2801166,9,0,2288970,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,22,30.5
b075,12345678,674,17,0,1689148082740,2803537,9,0,2291072,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.4,15,21,29
b075,12345678,774,17,0,1689148083740,2805691,9,0,2293174,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,21,31.5
b075,12345678,874,17,0,1689148084740,2808062,9,0,2295276,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,101.5,15,21,28.5
b075,12345678,974,17,0,1689148085740,2810417,9,0,2297378,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92.9,15,22,31.5
b075,12345678,50,17,0,1689148086740,2812788,9,0,2299287,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,92,15,21,29.5
b075,12345678,150,17,0,1689148087740,2815159,9,0,2301373,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,101.4,15,22,28.5
b075,12345678,250,17,0,1689148088740,2817313,9,0,2303491,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,98.3,15,24,37.5
b075,12345678,350,17,0,1689148089740,2819668,9,0,2305577,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,102.2,15,21,29.5
b075,12345678,450,17,0,1689148090740,2822039,9,0,2307695,9,0,1,"(0,0)",58,23,-10.5,23.5,-83,89,15,17,27.5
b075,12345678,550,17,0,1689148091740,2824410,9,0,2309588,9,0,1,"(0,0)",54,23,-10.5,23.5,-80,92,15,22,29.5
b075,12345678,650,17,0,1689148092740,2826781,9,0,2311690,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,102.6,15,22,28.5
b075,12345678,750,17,0,1689148093740,2828919,9,0,2313792,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,21,28.5
b075,12345678,850,17,0,1689148094740,2831290,9,0,2315894,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,104.9,15,24,28.5
b075,12345678,950,17,0,1689148095740,2833661,9,0,2317996,9,0,1,"(0,0)",56,23,-10.5,23.5,-83,92.9,15,22,30.5
b075,12345678,26,17,0,1689148096740,2836016,9,0,2319905,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,19,29
b075,12345678,126,17,0,1689148097740,2838371,9,0,2321991,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,100.6,15,20,28.5
b075,12345678,226,17,0,1689148098740,2840525,9,0,2324109,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,92.9,15,23,32.5
b075,12345678,326,17,0,1689148099740,2842896,9,0,2326195,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,103.1,15,23,28.5
b075,12345678,426,17,0,1689148100740,2845267,9,0,2328313,9,0,1,"(0,0)",56,23,-10.5,23.5,-83,92.9,15,24,32.5
b075,12345678,526,17,0,1689148101740,2847622,9,0,2330206,9,0,1,"(0,0)",56,23,-10.5,23.5,-83,92.9,15,22,31.5
b075,12345678,626,17,0,1689148102740,2849993,9,0,2332308,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,102.7,15,22,29.5
b075,12345678,726,17,0,1689148103740,2852147,9,0,2334410,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,90.7,15,19,29.5
b075,12345678,826,17,0,1689148104740,2854502,9,0,2336512,9,0,1,"(0,0)",58,23,-10.5,23.5,-80,97.7,15,17,29
b075,12345678,926,17,0,1689148105740,2856857,9,0,2338614,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,89,15,19,28
b075,12345678,2,17,0,1689148106740,2859228,9,0,2340523,9,0,1,"(0,0)",54,23,-10.5,23.5,-78,97.1,15,24,35
b075,12345678,102,17,0,1689148107740,2861599,9,0,2342609,9,0,1,"(0,0)",52,23,-10.5,23.5,-83,103.8,15,22,30
b075,12345678,202,17,0,1689148108740,2863753,9,0,2344727,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,95.5,15,24,32.5
b075,12345678,302,17,0,1689148109740,2866108,9,0,2346813,9,0,1,"(0,0)",58,23,-10.5,23.5,-83,103.9,15,23,28.5
b075,12345678,402,17,0,1689148110740,2868479,9,0,2348931,9,0,1,"(0,0)",58,23,-10.5,23.5,-83,90.7,15,20,31
b075,12345678,502,17,0,1689148111740,2870850,9,0,2350824,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,90.7,15,19,29.5
b075,12345678,602,17,0,1689148112740,2873205,9,0,2352926,9,0,1,"(0,0)",58,23,-10.5,23.5,-82,98,15,18,29
b075,12345678,702,17,0,1689148113740,2875343,9,0,2355028,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,89,15,19,28
b075,12345678,802,17,0,1689148114740,2877714,9,0,2357130,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,100.7,15,19,29
b075,12345678,902,17,0,1689148115740,2880085,9,0,2359232,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,92.9,15,21,32
b075,12345678,1002,17,0,1689148116740,2882456,9,0,2361141,9,0,1,"(0,0)",58,23,-10.5,23.5,-79,90.7,15,21,28.5
b075,12345678,78,17,0,1689148117740,2884811,9,0,2363227,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,102.4,15,24,28
b075,12345678,178,17,0,1689148118740,2886965,9,0,2365345,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,90.7,15,18,29
b075,12345678,278,17,0,1689148119740,2889336,9,0,2367431,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,102.2,15,20,31
b075,12345678,378,17,0,1689148120740,2891691,9,0,2369549,9,0,1,"(0,0)",56,23,-10.5,23.5,-85,90.7,15,22,29.5
b075,12345678,478,17,0,1689148121740,2894046,9,0,2371442,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,93.7,15,23,31
b075,12345678,578,17,0,1689148122740,2896417,9,0,2373544,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,92,15,19,31
b075,12345678,678,17,0,1689148123740,2898571,9,0,2375646,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,92,15,20,30
b075,12345678,778,17,0,1689148124740,2900942,9,0,2377748,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,92,15,18,30
b075,12345678,878,17,0,1689148125740,2903297,9,0,2379850,9,0,1,"(0,0)",52,23,-10.5,23.5,-81,90.7,15,18,28.5
b075,12345678,978,17,0,1689148126740,2905451,9,0,2381860,9,0,1,"(0,0)",54,23,-10.5,23.5,-81,90.7,15,19,29.5
b075,12345678,54,17,0,1689148127740,2907822,9,0,2383769,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,92,15,21,30.5
b075,12345678,154,17,0,1689148128740,2910193,9,0,2385855,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,99.8,15,20,28.5
b075,12345678,254,17,0,1689148129740,2912331,9,0,2387973,9,0,1,"(0,0)",46,23,-10.5,23.5,-80,100.1,15,24,38
b075,12345678,354,17,0,1689148130740,2914702,9,0,2390059,9,0,1,"(0,0)",54,23,-10.5,23.5,-87,100.4,15,18,30
b075,12345678,454,17,0,1689148131740,2917073,9,0,2392177,9,0,1,"(0,0)",58,23,-10.5,23.5,-85,89,15,17,26.5
b075,12345678,554,17,0,1689148132740,2919444,9,0,2394070,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,89,15,17,26
b075,12345678,654,17,0,1689148133740,2921799,9,0,2396172,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,101,15,18,30
b075,12345678,754,17,0,1689148134740,2923953,9,0,2398274,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,89,15,18,28.5
b075,12345678,854,17,0,1689148135740,2926324,9,0,2400376,9,0,1,"(0,0)",56,23,-10.5,23.5,-79,101.3,15,19,29.5
b075,12345678,954,17,0,1689148136740,2928695,9,0,2402478,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,90.7,15,19,28
b075,12345678,30,17,0,1689148137740,2931034,9,0,2404387,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,90.7,15,19,29.5
b075,12345678,130,17,0,1689148138740,2933405,9,0,2406473,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,99.2,15,19,29
b075,12345678,230,17,0,1689148139740,2935559,9,0,2408591,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,90.7,15,20,29
b075,12345678,330,17,0,1689148140740,2937930,9,0,2410677,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,100.4,15,19,29
b075,12345678,430,17,0,1689148141740,2940285,9,0,2412795,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,90.7,15,19,29.5
b075,12345678,530,17,0,1689148142740,2942656,9,0,2414688,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,90.7,15,20,30.5
b075,12345678,630,17,0,1689148143740,2945027,9,0,2416790,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,99.9,15,21,29
b075,12345678,730,17,0,1689148144740,2947181,9,0,2418892,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,90.7,15,20,29.5
b075,12345678,830,17,0,1689148145740,2949520,9,0,2420994,9,0,1,"(0,0)",54,23,-10.5,23.5,-80,101.4,15,18,29
b075,12345678,930,17,0,1689148146740,2951891,9,0,2423096,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,93.7,15,22,32
b075,12345678,6,17,0,1689148147740,2954262,9,0,2425005,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,90.7,15,20,29.5
b075,12345678,106,17,0,1689148148740,2956633,9,0,2427091,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,102.5,15,21,28.5
b075,12345678,206,17,0,1689148149740,2958771,9,0,2429209,9,0,1,"(0,0)",56,23,-10.5,23.5,-80,89,15,19,28.5
b075,12345678,306,17,0,1689148150740,2961142,9,0,2431295,9,0,1,"(0,0)",50,23,-10.5,23.5,-81,105.4,15,24,29.5
b075,12345678,406,17,0,1689148151740,2963513,9,0,2433413,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,90.7,15,19,30
b075,12345678,506,17,0,1689148152740,2965884,9,0,2435306,9,0,1,"(0,0)",56,23,-10.5,23.5,-86,86,15,17,25.5
b075,12345678,606,17,0,1689148153740,2968223,9,0,2437408,9,0,1,"(0,0)",58,23,-10.5,23.5,-85,97.1,15,17,29
b075,12345678,706,17,0,1689148154740,2970377,9,0,2439510,9,0,1,"(0,0)",56,23,-10.5,23.5,-83,90.7,15,20,29
b075,12345678,806,17,0,1689148155740,2972748,9,0,2441612,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,101.1,15,21,27.5
b075,12345678,906,17,0,1689148156740,2975119,9,0,2443714,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,90.7,15,20,31
b075,12345678,1006,17,0,1689148157740,2977474,9,0,2445623,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,92,15,21,30
b075,12345678,82,17,0,1689148158740,2979845,9,0,2447709,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,100.6,15,21,28
b075,12345678,182,17,0,1689148159740,2981999,9,0,2449827,9,0,1,"(0,0)",52,23,-10.5,23.5,-84,93.7,15,24,32
b075,12345678,282,17,0,1689148160740,2984370,9,0,2451913,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,99.4,15,19,29
b075,12345678,382,17,0,1689148161740,2986709,9,0,2454031,9,0,1,"(0,0)",52,23,-10.5,23.5,-85,92.9,15,22,31
b075,12345678,482,17,0,1689148162740,2989080,9,0,2455924,9,0,1,"(0,0)",58,23,-10.5,23.5,-81,89,15,18,27.5
b075,12345678,582,17,0,1689148163740,2991451,9,0,2458026,9,0,1,"(0,0)",56,23,-10.5,23.5,-81,99.9,15,20,28.5
b075,12345678,682,17,0,1689148164740,2993605,9,0,2460128,9,0,1,"(0,0)",52,23,-10.5,23.5,-85,92,15,21,31
b075,12345678,782,17,0,1689148165740,2995960,9,0,2462230,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,99.9,15,18,30.5
b075,12345678,882,17,0,1689148166740,2998331,9,0,2464332,9,0,1,"(0,0)",56,23,-10.5,23.5,-82,92,15,23,29
b075,12345678,982,17,0,1689148167740,3000702,9,0,2466241,9,0,1,"(0,0)",54,23,-10.5,23.5,-85,90.7,15,21,29
b075,12345678,58,17,0,1689148168740,3003073,9,0,2468327,9,0,1,"(0,0)",54,23,-10.5,23.5,-85,98.5,15,18,28
b075,12345678,158,17,0,1689148169740,3005211,9,0,2470445,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,89,15,18,27.5
b075,12345678,258,17,0,1689148170740,3007582,9,0,2472531,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,101.1,15,19,29
b075,12345678,358,17,0,1689148171740,3009953,9,0,2474649,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,92,15,20,31.5
b075,12345678,458,17,0,1689148172740,3012324,9,0,2476542,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,93.7,15,20,31.5
b075,12345678,558,17,0,1689148173740,3014679,9,0,2478644,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,92.9,15,19,29.5
b075,12345678,658,17,0,1689148174740,3016833,9,0,2480746,9,0,1,"(0,0)",52,23,-10.5,23.5,-83,93.7,15,20,31.5
b075,12345678,758,17,0,1689148175740,3019204,9,0,2482848,9,0,1,"(0,0)",52,23,-10.5,23.5,-83,92,15,18,29.5
b075,12345678,858,17,0,1689148176740,3021575,9,0,2484950,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,93.7,15,20,31.5
b075,12345678,958,17,0,1689148177740,3023713,9,0,2486960,9,0,1,"(0,0)",54,23,-10.5,23.5,-82,92,15,19,30
b075,12345678,34,17,0,1689148178740,3026068,9,0,2488869,9,0,1,"(0,0)",52,23,-10.5,23.5,-82,94.4,15,20,32.5
b075,12345678,134,17,0,1689148179740,3028439,9,0,2490955,9,0,1,"(0,0)",52,23,-10.5,23.5,-84,103.7,15,21,31
b075,12345678,234,17,0,1689148180740,3030593,9,0,2493073,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,92,15,21,31.5
b075,12345678,334,17,0,1689148181740,3032948,9,0,2495159,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,99.6,15,20,29
b075,12345678,434,17,0,1689148182740,3035319,9,0,2497277,9,0,1,"(0,0)",48,23,-10.5,23.5,-83,98.3,15,24,35.5
b075,12345678,534,17,0,1689148183740,3037690,9,0,2499170,9,0,1,"(0,0)",50,23,-10.5,23.5,-88,95.5,15,21,34
b075,12345678,634,17,0,1689148184740,3040061,9,0,2501272,9,0,1,"(0,0)",54,23,-10.5,23.5,-90,102.7,15,22,29
b075,12345678,734,17,0,1689148185740,3042199,9,0,2503374,9,0,1,"(0,0)",54,23,-10.5,23.5,-90,92,15,22,31
b075,12345678,834,17,0,1689148186740,3044554,9,0,2505476,9,0,1,"(0,0)",56,23,-10.5,23.5,-88,99,15,16,29
b075,12345678,934,17,0,1689148187740,3046925,9,0,2507578,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,89,15,19,28
b075,12345678,10,17,0,1689148188740,3049296,9,0,2509487,9,0,1,"(0,0)",52,23,-10.5,23.5,-81,92.9,15,19,31.5
b075,12345678,110,17,0,1689148189740,3051651,9,0,2511573,9,0,1,"(0,0)",52,23,-10.5,23.5,-83,105,15,23,29.5
b075,12345678,210,17,0,1689148190740,3053805,9,0,2513691,9,0,1,"(0,0)",52,23,-10.5,23.5,-84,92.9,15,20,30.5
b075,12345678,310,17,0,1689148191740,3056176,9,0,2515777,9,0,1,"(0,0)",56,23,-10.5,23.5,-87,98.7,15,19,29
b075,12345678,410,17,0,1689148192740,3058547,9,0,2517895,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,89,15,16,27.5
b075,12345678,510,17,0,1689148193740,3060902,9,0,2519788,9,0,1,"(0,0)",58,23,-10.5,23.5,-82,89,15,19,28.5
b075,12345678,610,17,0,1689148194740,3063257,9,0,2521890,9,0,1,"(0,0)",54,23,-10.5,23.5,-80,102.4,15,23,28
b075,12345678,710,17,0,1689148195740,3065411,9,0,2523992,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,90.7,15,20,29.5
b075,12345678,810,17,0,1689148196740,3067782,9,0,2526094,9,0,1,"(0,0)",54,23,-10.5,23.5,-83,101.3,15,19,29.5
b075,12345678,910,17,0,1689148197740,3070137,9,0,2528196,9,0,1,"(0,0)",54,23,-10.5,23.5,-84,90.7,15,21,29
b075,12345678,1010,17,0,1689148198740,3072508,9,0,2530105,9,0,1,"(0,0)",56,23,-10.5,23.5,-84,90.7,15,21,29
